,5.0,5.5,6.0,6.5,7.0,7.5,8.0
kartoffel,0.1149425287356322,0.1149425287356322,0.1149425287356322,0.10344827586206898,0.02298850574712644,0.01149425287356322,0.00574712643678161
mais,0.02298850574712644,0.10344827586206898,0.1149425287356322,0.1149425287356322,0.10344827586206898,0.02298850574712644,0.01149425287356322
weizen,0.01869158878504673,0.08411214953271029,0.09345794392523366,0.09345794392523366,0.09345794392523366,0.08411214953271029,0.01869158878504673
ackerbohne,0.003731343283582089,0.007462686567164178,0.014925373134328356,0.029850746268656712,0.1343283582089552,0.14925373134328357,0.14925373134328357
